age,marital,education,default,housing,loan,contact,day,campaign,pdays,previous,poutcome,y,job_A,job_B,job_C,job_D,Balance,Duration,pred Y,prob Y=0,prob Y=1
56,1,3,1,0,0,1,31,8,-1,0,0,0,0,0,1,0,-0.6891483224408834,-0.0006332581463941429,0,0.98,0.02
47,1,2,0,0,1,1,31,3,-1,0,0,0,0,0,1,0,-0.2053619253254637,-0.5365036365289746,0,1.0,0.0
47,1,2,0,0,0,1,31,5,-1,0,0,0,0,0,1,0,0.6314932952109173,-0.03946444498571156,0,0.98,0.02
37,1,2,0,0,0,1,31,8,-1,0,0,0,0,0,0,1,1.2381147992653507,1.0788737359866303,0,0.89,0.11
33,1,1,0,1,0,1,31,15,-1,0,0,0,0,0,1,0,0.23047279902766726,-0.9325817422900122,0,1.0,0.0
35,1,2,0,0,1,1,31,13,-1,0,0,0,0,0,0,1,-0.3235989266571345,-0.8859843180828314,0,1.0,0.0
39,1,2,0,1,0,1,31,13,-1,0,0,0,1,0,0,0,-0.3439619657753667,-0.6529971970469268,0,1.0,0.0
54,1,3,0,1,1,1,31,5,-1,0,0,0,0,0,1,0,-0.05428131251277325,-0.9597635730775345,0,1.0,0.0
43,1,3,0,0,0,1,31,23,-1,0,0,0,1,0,0,0,-0.09402208240480706,-0.6995946212541078,0,1.0,0.0
45,0,1,0,0,0,2,31,7,-1,0,0,0,0,0,0,1,0.1473784619806875,-0.8083219444041965,0,1.0,0.0
33,1,2,0,1,0,1,31,4,-1,0,0,0,0,0,1,0,-0.3656387493528397,-0.7656076388809473,0,1.0,0.0
41,1,0,0,0,0,1,31,14,-1,0,0,0,0,0,1,0,0.013048091023317065,-0.8743349620310361,0,0.99,0.01
31,1,3,0,0,1,2,31,16,-1,0,0,0,0,0,1,0,-0.05789410977568542,-0.967529810445398,0,1.0,0.0
46,2,3,0,1,1,1,31,2,-1,0,0,0,0,0,1,0,1.1675010345811583,-0.9830622851811249,0,0.99,0.01
42,1,2,0,1,0,2,31,4,-1,0,0,0,0,0,1,0,-0.23426430342876103,-0.889867436766763,0,1.0,0.0
44,2,2,0,1,1,1,31,3,-1,0,0,0,0,0,0,1,-0.4434781085628563,-0.9830622851811249,0,1.0,0.0
54,1,0,0,0,0,1,31,10,-1,0,0,0,0,0,1,0,-0.43953687518513396,-0.9558804543936027,0,1.0,0.0
49,1,3,0,1,0,1,31,3,-1,0,0,0,0,0,1,0,0.9891602242392216,-0.7384258080934252,0,1.0,0.0
50,1,2,0,1,0,2,31,6,-1,0,0,0,0,0,1,0,2.7006408185151565,-0.29575027812520654,0,1.0,0.0
40,1,2,0,0,0,1,31,5,-1,0,0,1,0,0,0,1,-0.3354226267903016,3.4320436584492655,1,0.09,0.91
36,1,3,0,1,0,1,31,5,-1,0,0,0,0,0,1,0,0.07610782506687483,1.1099386854580842,0,0.93,0.07
50,1,3,0,0,0,1,31,8,-1,0,0,0,1,0,0,0,-0.43034066397044846,-0.9170492675542853,0,1.0,0.0
60,1,2,0,0,0,2,31,20,-1,0,0,0,0,1,0,0,-0.4474193419405787,1.2341984833439,0,0.87,0.13
28,1,1,1,1,0,1,31,13,-1,0,0,0,1,0,0,0,-0.43296815288893004,-0.9791791664971932,0,1.0,0.0
35,0,3,0,0,0,1,31,9,-1,0,0,0,1,0,0,0,0.32112116671528157,0.6284319686505481,0,0.88,0.12
32,0,2,0,1,1,1,31,17,-1,0,0,0,0,0,1,0,-0.4874885479474227,-0.7889063509845378,0,1.0,0.0
41,1,2,0,0,1,2,31,25,-1,0,0,0,0,0,1,0,-0.3856733523562617,-0.9442310983418075,0,1.0,0.0
42,1,2,0,1,0,1,31,5,-1,0,0,0,0,0,0,1,-0.3662956215824601,-0.7073608586219712,0,1.0,0.0
58,1,1,0,0,0,1,31,5,-1,0,0,1,1,0,0,0,-0.058879418120116,5.680369376445745,1,0.21,0.79
49,1,2,0,0,1,1,31,6,-1,0,0,0,0,0,1,0,-0.0992770602417702,-0.47049061890213495,0,1.0,0.0
26,0,1,0,0,1,1,31,32,-1,0,0,0,0,0,1,0,-0.4355956418074116,-0.8704518433471043,0,1.0,0.0
56,1,2,0,0,0,2,31,3,-1,0,0,0,0,0,0,1,0.4708880350687312,-0.8510362499274456,0,1.0,0.0
53,1,1,0,0,0,1,31,3,-1,0,0,0,0,1,0,0,-0.4474193419405787,-0.6724127904665855,0,1.0,0.0
56,1,1,0,0,0,2,31,3,-1,0,0,0,0,0,1,0,0.2629879743938767,-0.8821011993988996,0,1.0,0.0
50,1,2,0,0,1,1,31,3,-1,0,0,0,1,0,0,0,1.0108370078166946,-0.9558804543936027,0,1.0,0.0
26,0,2,0,0,0,1,31,31,-1,0,0,0,0,0,0,1,-0.45201744754792145,-0.967529810445398,0,1.0,0.0
35,1,2,0,0,1,1,31,34,-1,0,0,0,0,0,1,0,-0.518033106624771,-0.7811401136166743,0,1.0,0.0
36,1,2,0,0,0,1,31,3,-1,0,0,0,0,0,1,0,-0.3469178908086585,-0.8355037751917187,0,1.0,0.0
41,2,2,0,0,0,1,31,3,-1,0,0,0,1,0,0,0,-0.02669267886871673,-0.8277375378238552,0,1.0,0.0
33,0,3,0,1,1,1,31,8,-1,0,0,0,0,0,1,0,-0.4720520505513434,-0.9170492675542853,0,1.0,0.0
48,1,2,0,0,0,1,31,7,-1,0,0,0,0,0,1,0,0.951390071036049,-0.6762959091505173,0,1.0,0.0
36,1,2,0,0,0,1,31,3,-1,0,0,0,0,0,1,0,0.061656636015226175,-0.936464860973944,0,1.0,0.0
58,1,2,0,0,1,2,31,13,-1,0,0,0,0,0,1,0,-0.456287117040454,-0.7034777399380394,0,1.0,0.0
49,1,2,0,1,0,1,31,25,-1,0,0,0,0,0,0,1,-0.3820605550933495,-0.8937505554506948,0,1.0,0.0
37,1,2,0,1,1,1,31,5,-1,0,0,0,0,0,1,0,0.23112967125728764,-0.8704518433471043,0,1.0,0.0
38,1,3,0,1,0,1,31,3,-1,0,0,0,0,0,1,0,4.213089127216112,-0.81608818177206,0,1.0,0.0
56,1,3,0,0,0,2,31,16,-1,0,0,0,0,0,1,0,-0.44938995862943987,-0.889867436766763,0,1.0,0.0
29,1,3,1,1,0,1,31,17,-1,0,0,0,0,0,1,0,-0.43001222785563825,-0.8976336741346266,0,1.0,0.0
46,0,1,0,0,1,1,31,7,-1,0,0,0,0,0,1,0,-0.36235438820473775,1.5293155033227122,0,0.86,0.14
36,1,0,0,1,1,1,31,3,-1,0,0,0,0,0,1,0,-0.6911189391297446,-0.575334823368292,0,1.0,0.0
44,0,2,0,0,1,1,31,13,-1,0,0,0,0,0,0,1,1.0279156857868248,-0.9286986236060805,0,1.0,0.0
42,1,0,0,0,0,2,31,6,-1,0,0,0,0,1,0,0,-0.44971839474425007,-0.8432700125595822,0,1.0,0.0
44,2,2,0,0,0,1,31,10,-1,0,0,0,0,0,0,1,-0.2467448757915485,-0.9791791664971932,0,1.0,0.0
49,1,2,0,0,0,1,31,10,-1,0,0,0,0,0,1,0,2.499637916251316,-0.967529810445398,0,1.0,0.0
34,0,2,0,1,0,1,31,5,-1,0,0,0,0,1,0,0,-0.3856733523562617,-0.9558804543936027,0,1.0,0.0
26,0,2,0,1,1,1,31,6,-1,0,0,0,0,0,1,0,-0.45792929761450496,-0.9481142170257392,0,1.0,0.0
28,1,2,0,1,1,1,31,4,-1,0,0,0,1,0,0,0,-0.46121365876260695,-0.4471919067985445,0,1.0,0.0
54,1,2,0,0,0,2,31,6,-1,0,0,0,1,0,0,0,-0.12193915216367376,-0.9597635730775345,0,1.0,0.0
48,1,2,0,0,0,2,31,11,-1,0,0,0,1,0,0,0,-0.4474193419405787,-0.8665687246631726,0,0.99,0.01
49,1,2,0,0,0,2,31,4,-1,0,0,1,0,0,0,1,-0.3199861293942224,3.004900603216774,1,0.07,0.93
47,1,2,0,1,1,1,31,4,-1,0,0,0,0,0,0,1,-0.8057431431985033,-0.40836071995922707,0,0.99,0.01
50,1,2,0,1,1,1,31,8,-1,0,0,0,0,0,0,1,-0.07365904328657485,-0.7190102146737665,0,1.0,0.0
48,1,2,0,1,0,2,31,3,-1,0,0,0,1,0,0,0,0.1473784619806875,-0.4782568562699984,0,0.99,0.01
38,1,2,0,1,1,1,31,11,-1,0,0,0,0,0,0,1,-0.4319828445444994,-0.8083219444041965,0,0.99,0.01
57,0,0,0,0,1,1,31,29,-1,0,0,0,0,1,0,0,-0.31243209875358785,-0.8277375378238552,0,0.97,0.03
28,1,2,0,1,1,1,31,22,-1,0,0,0,0,0,1,0,-0.4001245414079104,-0.9752960478132614,0,1.0,0.0
37,1,2,0,1,0,1,31,3,-1,0,0,0,0,0,0,1,-0.4139188582299386,-0.5869841794200872,0,1.0,0.0
26,0,3,0,0,0,1,31,4,-1,0,0,0,0,0,0,1,0.2268600017647551,-0.5093218057414524,0,0.95,0.05
39,2,2,0,0,1,1,31,27,-1,0,0,0,0,0,0,1,-0.5551463875983231,-0.9403479796578758,0,1.0,0.0
50,1,2,0,1,0,1,31,10,-1,0,0,0,1,0,0,0,-0.34987381584195026,-0.889867436766763,0,1.0,0.0
50,0,2,0,0,0,1,31,3,-1,0,0,0,1,0,0,0,-0.254298906432183,1.517666147270917,0,0.88,0.12
58,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,1.811564255723954,-0.4277763133788858,0,0.97,0.03
51,2,2,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.0982917518973396,-0.6995946212541078,0,0.96,0.04
56,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,0.6955383375989057,-0.5209711617932475,0,0.98,0.02
47,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.9041333952097018,0,0.85,0.15
32,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.0682253583114301,-0.39671136390743184,0,0.96,0.04
36,1,3,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,0.5401880552936827,-0.3811788891717049,0,0.99,0.01
53,2,2,1,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.4681108171736211,1.0594581425669714,0,0.86,0.14
45,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.08679648787898273,-0.7112439773059029,0,1.0,0.0
41,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.6521847704439598,-0.7151270959898347,0,0.99,0.01
41,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.035560453968592046,0.05373040342865025,0,0.9,0.1
30,0,3,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.22966619782141828,-0.14042553076793687,0,0.95,0.05
35,1,3,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.3479031991530891,0.2051720321019882,0,0.95,0.05
52,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.01731776051584962,-0.36952953311990966,0,0.97,0.03
36,1,3,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.6568803157308586,0,1.0,0.0
40,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.04902633467581011,-0.7966725883524013,0,1.0,0.0
38,1,2,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.7267764520416299,0,1.0,0.0
37,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.6296984849433364,0,1.0,0.0
49,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.34100604074207497,-0.12100993734827815,0,0.95,0.05
45,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.35166572539262986,-0.6879452652023125,0,0.97,0.03
53,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,-0.19485196965153742,-0.7733738762488108,0,1.0,0.0
31,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,1.7527741911729287,0.690561867593456,0,0.84,0.16
50,1,0,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,0.05607322206345283,-0.39282824522350007,0,0.98,0.02
45,2,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.19303108193930485,0.9313152259972239,0,0.77,0.23
42,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.0705293944571655,0,0.99,0.01
51,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.11092205323675568,-0.43165943206281754,0,0.98,0.02
38,1,2,0,0,0,1,4,1,-1,0,0,1,0,0,1,0,0.18284956238018873,2.28264052800547,1,0.11,0.89
52,1,0,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,0.06855379442624031,-0.3656464144359779,0,0.99,0.01
57,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,1.8506481533863672,-0.5481529925807698,0,0.97,0.03
50,2,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.07512251672244423,-0.19090607365904952,0,0.96,0.04
60,1,2,0,0,0,1,4,1,-1,0,0,0,0,1,0,0,1.2627475078761154,-0.3811788891717049,0,0.97,0.03
35,0,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.3781193217156272,-0.7966725883524013,0,0.99,0.01
46,1,2,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.37155059941942326,-0.058880038405370275,0,0.95,0.05
48,2,3,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.1495277858077303,-0.6025166541558141,0,0.99,0.01
52,1,0,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.20371974475141275,1.4400037735922822,0,0.9,0.1
43,2,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4355956418074116,-0.695711502570176,0,0.99,0.01
42,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.08431872793712974,-0.4277763133788858,0,0.96,0.04
48,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,0.2955031497600862,-0.7306595707255616,0,0.98,0.02
50,1,3,1,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4352672056926014,2.3719522577359,0,0.71,0.29
55,1,2,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.3879724051599331,-0.7384258080934252,0,1.0,0.0
57,1,2,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.39282824522350007,0,0.99,0.01
36,1,2,0,1,1,0,4,1,-1,0,0,0,0,0,1,0,-0.3055349403425737,-0.6374647223111999,0,1.0,0.0
31,0,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.32031456550903253,-0.423893194694954,0,0.97,0.03
52,1,2,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.5778084795202267,-0.41612695732709054,0,1.0,0.0
42,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.3636681326639785,0.17022396394660252,0,0.95,0.05
45,1,0,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.5818345444433671,0,0.98,0.02
56,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4027520303263919,0.045964166060786765,0,0.97,0.03
31,0,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.30962590269692464,-0.4627243815342715,0,0.96,0.04
35,2,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.5397098902022439,-0.4277763133788858,0,0.98,0.02
46,1,1,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,-0.19025386404419467,-0.7190102146737665,0,1.0,0.0
53,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.01618272319479044,-0.47437373758606666,0,0.97,0.03
49,1,2,0,0,0,0,4,1,-1,0,0,0,0,0,1,0,0.672547809562192,-0.4976724496896571,0,1.0,0.0
45,1,1,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,4.648266979339622,-0.35399705838418266,0,0.96,0.04
40,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,2.5810900727242445,-0.023931970249984596,0,0.83,0.17
49,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.6521847704439598,-0.4433087881146128,0,0.99,0.01
46,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.019467084342892405,-0.3268152275966605,0,0.98,0.02
49,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,0.7198426100948603,-0.8510362499274456,0,0.99,0.01
57,1,3,0,0,0,1,4,2,-1,0,0,0,1,0,0,0,-0.4464340335961481,-0.45107502548247624,0,0.99,0.01
37,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.33082452118295885,0.3177824739360087,0,0.89,0.11
49,2,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,1.2680024857130785,-0.6685296717826538,0,0.99,0.01
30,0,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4155610388039896,0.6167826125987529,0,0.87,0.13
34,1,0,0,0,0,1,4,2,-1,0,0,0,1,0,0,0,-0.3935558191117064,-0.5403867552129062,0,0.95,0.05
51,2,3,0,0,0,1,4,1,-1,0,0,1,1,0,0,0,0.08234811124826856,2.3758353764198317,1,0.09,0.91
55,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.36990841884537223,-0.2258541418144352,0,0.92,0.08
51,1,1,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,0.05935758321155479,-0.5326205178450428,0,0.97,0.03
55,1,2,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,1.028244121901635,0.05373040342865025,0,0.92,0.08
52,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.3840311717822107,-0.439425669430681,0,0.94,0.06
30,0,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.10205427813688037,-0.2258541418144352,0,0.87,0.13
46,1,0,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.4474193419405787,0.32943182998780396,0,0.91,0.09
45,1,2,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.10223298527506197,-0.6296984849433364,0,1.0,0.0
58,1,0,0,0,0,2,4,2,-1,0,0,0,0,1,0,0,-0.14263062739671617,-0.41224383864315883,0,0.97,0.03
49,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.32786859614966707,-0.4821399749539302,0,1.0,0.0
36,2,3,0,0,0,1,4,1,-1,0,0,1,0,0,1,0,-0.4474193419405787,3.5213553881796957,1,0.1,0.9
35,0,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.17251831384444405,0.27506816841275955,0,0.95,0.05
30,0,3,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,-0.17317518607406446,-0.6879452652023125,0,0.97,0.03
48,1,2,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.04738415410175912,-0.23362037918229867,0,1.0,0.0
41,2,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.14066001070785497,-0.6413478409951316,0,0.98,0.02
33,0,2,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.4093207526225959,0.18963955736626123,0,0.97,0.03
60,1,2,0,0,0,0,4,1,-1,0,0,0,0,0,1,0,-0.14722873300405892,-0.7539582828291521,0,0.98,0.02
55,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.3529794698518706,-0.4666075002182032,0,1.0,0.0
38,1,3,0,1,1,1,4,1,-1,0,0,0,0,0,1,0,-0.22046998660673278,-0.695711502570176,0,0.99,0.01
57,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.39289894688208604,-0.7772569949327426,0,0.99,0.01
57,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,-0.1193116632451922,-0.7384258080934252,0,1.0,0.0
47,1,1,0,1,0,1,4,1,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.12489305603220989,0,0.97,0.03
45,1,1,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.4467624697109583,0.6012501378630258,0,0.98,0.02
50,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,-0.07760027666429721,1.6341597077888692,0,0.77,0.23
46,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.18171452505912955,-0.3811788891717049,0,0.97,0.03
37,1,1,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,0.3441116947519953,0.22070450683771517,0,0.95,0.05
46,2,3,0,0,0,1,4,4,-1,0,0,0,0,1,0,0,-0.4631842754514681,-0.9248155049221488,0,0.99,0.01
50,2,2,0,0,0,1,4,2,-1,0,0,0,1,0,0,0,-0.4369093862666524,0.09256159026796767,0,0.96,0.04
47,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.10026236858620079,0.8924840391579065,0,0.85,0.15
51,1,2,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.0792424572383482,2.1972119169589717,0,0.79,0.21
58,1,1,0,0,0,1,4,1,-1,0,0,0,0,1,0,0,-0.4474193419405787,0.9623801754686779,0,0.84,0.16
51,1,0,0,0,1,1,4,2,-1,0,0,0,1,0,0,0,6.529877481087239,-0.3578801770681144,0,0.99,0.01
53,0,2,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.4821399749539302,0,0.99,0.01
46,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.28747095402801287,0.675029392857729,0,0.89,0.11
39,1,2,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,-0.2362349201176222,0.14304213315908032,0,1.0,0.0
55,1,2,0,0,0,1,4,1,-1,0,0,1,0,1,0,0,-0.4474193419405787,3.30778386056345,1,0.17,0.83
44,0,3,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.18138608894431937,-0.2879840407573431,0,0.98,0.02
47,1,1,0,1,1,1,4,2,-1,0,0,0,0,0,1,0,0.0294698967638269,-0.3578801770681144,0,0.99,0.01
58,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.18598419455166212,0.6361982060184116,0,0.91,0.09
51,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,0.35068041704819924,0.030431691325059795,0,0.91,0.09
52,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,1.3921513371113328,-0.8238544191399235,0,1.0,0.0
56,1,2,0,0,0,1,4,1,-1,0,0,0,0,1,0,0,-0.3564425381381542,-0.4471919067985445,0,0.97,0.03
54,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.3262264155756161,-0.12489305603220989,0,0.97,0.03
43,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.2470733119063587,0.7604580039042274,0,0.91,0.09
47,1,2,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.23853397292129358,0.6128994939148211,0,1.0,0.0
37,0,2,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.7345426894094934,0,1.0,0.0
50,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.4037373386708225,-0.4005944825913636,0,0.95,0.05
60,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.10106896979244977,-0.5559192299486333,0,0.99,0.01
53,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,0.005494060382682541,-0.7384258080934252,0,0.98,0.02
60,1,0,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,1.962316432421834,-0.5287373991611111,0,0.96,0.04
37,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.26316668153205836,-0.21032166707870822,0,0.97,0.03
52,1,1,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.10124767693063137,0.057613522112581986,0,0.96,0.04
47,1,2,0,0,0,1,4,2,-1,0,0,0,1,0,0,0,-0.4070216998189245,1.533198622006644,0,0.86,0.14
54,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.27104914828750304,-0.12489305603220989,0,0.99,0.01
47,1,2,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.004687459176433555,-0.01228261419818937,0,0.97,0.03
41,0,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.36202595208992755,-0.423893194694954,0,0.94,0.06
46,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,0.5408449275233032,-0.7772569949327426,0,0.99,0.01
50,1,2,0,0,0,1,4,4,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.6685296717826538,0,1.0,0.0
49,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,-0.13573346898570202,-0.6491140783629951,0,1.0,0.0
47,1,0,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,-0.38370273566740054,-0.5831010607361554,0,0.97,0.03
45,1,0,0,0,0,1,4,1,-1,0,0,0,1,0,0,0,0.4833686074315187,-0.5675685860004285,0,0.98,0.02
41,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.23360743119914062,-0.5986335354718825,0,0.99,0.01
45,1,2,0,0,0,1,4,2,-1,0,0,0,1,0,0,0,-0.24083302572496496,-0.3617632957520462,0,1.0,0.0
41,0,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,1.022989144064672,0.3837954915628483,0,0.84,0.16
46,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,0.3845093368736495,0.09256159026796767,0,0.88,0.12
50,1,3,0,0,0,1,4,3,-1,0,0,0,0,0,1,0,-0.2096315948179963,-0.4433087881146128,0,0.98,0.02
32,1,2,0,1,1,1,4,2,-1,0,0,0,0,0,1,0,-0.4434781085628563,0.32166559261994043,0,1.0,0.0
46,1,2,0,0,1,1,4,1,-1,0,0,0,0,0,1,0,-0.5774800434054166,-0.5559192299486333,0,0.98,0.02
52,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,-0.18171452505912955,-0.5326205178450428,0,1.0,0.0
47,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.028484588419396308,0.24788633762523735,0,0.91,0.09
45,1,2,0,1,0,1,4,2,-1,0,0,0,0,0,1,0,-0.3439619657753667,-0.4044776012752953,0,0.99,0.01
54,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,3.2937964418623715,0.2906006431484865,0,0.81,0.19
52,1,3,0,0,0,1,4,1,-1,0,0,1,0,0,1,0,1.9146931957743556,4.767836485721785,1,0.15,0.85
49,1,2,0,0,0,1,4,1,-1,0,0,0,0,0,0,1,-0.078914021123538,-0.4471919067985445,0,0.99,0.01
40,1,2,0,1,1,1,4,3,-1,0,0,0,0,0,1,0,-0.4461055974813379,-0.4782568562699984,0,1.0,0.0
31,1,3,0,1,1,1,4,3,-1,0,0,0,0,0,1,0,-0.16529271931861972,-0.29575027812520654,0,0.98,0.02
47,0,2,0,0,1,1,4,2,-1,0,0,0,0,0,1,0,-0.25035767305446066,-0.33069834628059225,0,1.0,0.0
46,1,1,0,0,0,1,4,3,-1,0,0,0,0,0,1,0,0.3648031699850377,-0.47437373758606666,0,1.0,0.0
38,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,0,1,-0.23130837839546925,0.2711850497288278,0,0.88,0.12
56,1,2,0,0,1,1,4,2,-1,0,0,0,0,0,1,0,-0.3482316352678993,0.4653409839254149,0,0.98,0.02
36,1,3,0,0,0,1,4,1,-1,0,0,0,0,0,1,0,0.7986672776493076,-0.10936058129648292,0,0.86,0.14
53,1,3,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,0.39928896204010833,2.717549820605825,0,0.77,0.23
55,1,2,0,0,0,1,4,2,-1,0,0,0,0,0,1,0,-0.3012652708500412,-0.6180491288915412,0,1.0,0.0
44,1,2,0,1,0,1,4,1,-1,0,0,0,0,0,1,0,-0.1370472134449428,-0.2646853286537526,0,1.0,0.0
